locus NW_006803924.1:1004515
15 0
locus NW_006803991.1:3669818
0 9
0 7
0 13
0 4
0 5
13 11
0 4
0 5
11 0
5 0
0 5
0 15
7 0
locus NW_006803991.1:3944488
7 0
10 0
19 0
4 0
13 0
11 0
7 0
13 0
11 0
3 2
5 0
13 0
11 0
locus NW_006803992.1:1653895
6 0
23 0
12 0
7 0
8 0
22 0
8 0
13 0
0 10
4 0
5 0
9 0
5 0
locus NW_006803992.1:2072823
18 0
14 0
10 0
5 0
15 0
14 0
10 0
12 0
14 0
6 0
5 0
10 0
9 0
locus NW_006803992.1:2271247
1 16
17 0
0 22
0 11
0 15
12 19
0 8
0 13
14 0
0 9
0 10
9 0
0 9
locus NW_006803992.1:2891235
10 0
16 0
21 0
9 0
9 0
21 0
10 0
9 0
14 0
0 4
8 0
11 0
16 0
locus NW_006803992.1:3060355
7 0
9 1
13 0
9 0
10 0
23 0
4 0
11 0
27 0
4 0
4 0
4 0
5 0
locus NW_006803992.1:3584673
5 11
14 0
16 0
4 0
1 5
30 0
9 0
16 0
20 0
4 0
6 0
22 0
13 0
locus NW_006803992.1:3827221
10 1
19 0
15 0
7 0
9 0
19 0
15 0
6 0
11 0
5 0
6 1
5 0
8 0
locus NW_006803992.1:5141752
2 8
15 0
0 12
0 7
0 12
0 23
0 11
0 16
18 0
0 6
0 6
6 0
0 8
locus NW_006803992.1:5713509
36 0
37 5
68 0
17 0
23 0
70 0
27 2
40 5
22 9
7 0
10 0
10 10
16 0
locus NW_006803993.1:324917
8 0
15 0
15 0
8 0
9 0
15 0
4 0
4 0
5 0
4 0
5 0
8 0
15 0
locus NW_006803993.1:787311
8 0
8 1
17 1
5 0
6 0
11 0
6 1
5 0
5 0
5 0
4 0
16 0
13 0
locus NW_006803993.1:1825657
17 0
26 0
23 0
5 0
12 0
13 0
6 0
9 0
12 0
5 0
9 0
12 0
13 0
locus NW_006803993.1:2004908
12 0
30 0
18 0
5 0
9 0
24 0
9 0
11 0
6 0
6 0
6 0
9 0
10 0
locus NW_006803993.1:2214834
5 7
17 0
12 10
6 0
10 4
11 14
10 0
15 0
10 0
8 0
3 1
7 0
16 0
locus NW_006803993.1:2472062
14 0
17 0
19 0
13 0
9 0
31 0
5 0
16 0
13 0
6 0
4 0
10 0
13 0
locus NW_006803993.1:2618378
2 6
11 0
10 0
8 0
11 0
16 0
11 0
7 0
11 0
4 0
4 0
6 0
14 0
locus NW_006803993.1:4351236
9 0
5 0
16 0
9 0
8 0
14 0
16 0
11 0
17 0
6 0
10 0
10 0
7 0
locus NW_006803993.1:5590772
0 4
11 0
8 10
0 4
8 3
0 21
0 11
0 15
16 0
4 0
0 4
0 8
4 0
locus NW_006803994.1:214431
9 0
16 0
17 0
8 0
24 0
24 0
8 0
13 0
10 0
4 0
4 0
11 0
10 0
locus NW_006803994.1:636783
12 0
0 14
18 0
15 0
8 0
16 0
8 0
13 0
21 0
7 0
9 0
7 0
6 0
locus NW_006803994.1:2083534
18 0
27 0
13 0
6 0
9 0
21 0
9 0
8 0
16 0
10 0
6 0
11 0
17 0
locus NW_006803995.1:2814706
0 14
9 0
8 3
0 7
0 13
22 0
0 8
9 8
6 0
4 0
0 4
12 0
11 0
locus NW_006803995.1:3140651
7 0
2 7
21 0
7 0
8 0
18 0
9 0
12 0
7 9
7 0
7 0
0 13
7 0
locus NW_006803995.1:4959793
9 0
13 0
17 0
8 0
5 0
18 0
5 0
11 0
27 0
4 0
11 0
19 0
7 0
locus NW_006803996.1:2242201
14 0
18 0
18 0
7 0
10 0
12 0
10 0
11 0
4 0
5 0
8 0
13 0
9 0
locus NW_006803996.1:2824066
27 0
5 0
12 0
7 0
10 0
25 0
6 0
13 0
15 0
5 0
5 0
11 0
9 0
locus NW_006803996.1:2858242
18 0
15 0
26 0
10 0
14 0
38 0
7 0
18 0
24 0
6 0
5 0
9 0
13 0
locus NW_006803996.1:2939204
9 0
14 0
17 0
7 0
7 0
12 0
5 1
13 0
10 0
10 1
5 0
16 0
8 0
locus NW_006803996.1:3274068
5 0
16 0
23 1
7 0
10 0
22 0
4 0
20 0
7 0
5 0
5 0
9 0
10 0
locus NW_006803998.1:2621201
3 4
6 0
0 13
3 1
13 0
11 11
0 10
14 0
14 0
8 0
0 6
15 0
5 0
locus NW_006803998.1:5151225
9 0
15 0
18 0
5 0
7 0
17 0
7 0
11 0
11 0
4 0
4 0
13 0
4 0
locus NW_006803998.1:5692273
10 0
31 0
14 0
12 0
18 0
19 0
9 0
18 0
13 0
4 0
4 0
11 0
10 0
locus NW_006803999.1:321371
13 0
22 0
11 0
6 0
15 0
24 0
6 0
20 0
15 0
0 4
4 0
6 0
0 15
locus NW_006803999.1:1738850
8 0
16 0
21 0
9 0
12 0
31 0
8 0
18 0
9 0
4 0
6 0
9 0
12 0
locus NW_006803999.1:3543826
22 0
15 0
19 0
7 0
14 0
17 0
13 0
8 0
11 0
5 0
4 0
6 0
12 0
locus NW_006803999.1:4293524
12 0
7 0
13 7
5 0
12 0
19 0
4 0
9 0
12 0
7 0
4 0
16 0
8 0
locus NW_006803999.1:4427356
8 0
12 0
27 0
9 0
4 0
22 0
5 0
20 0
15 0
4 0
4 0
16 0
6 0
locus NW_006803999.1:5146556
7 0
23 0
10 0
4 0
8 0
24 0
4 0
16 0
13 0
6 0
5 0
5 0
5 0
locus NW_006803999.1:5286628
0 7
13 0
0 15
0 5
1 7
0 26
0 7
4 6
8 0
4 0
0 4
10 0
5 0
locus NW_006804000.1:3651621
9 0
7 0
9 0
6 0
4 0
16 0
4 1
6 0
9 0
4 0
4 3
6 0
13 0
locus NW_006804001.1:2243074
8 0
13 0
18 0
8 0
7 0
20 0
7 0
15 0
15 0
5 0
3 1
13 0
8 0
locus NW_006804002.1:181718
26 0
25 0
33 0
5 0
8 0
29 0
7 0
14 0
13 0
10 0
5 0
8 0
7 0
locus NW_006804002.1:2476157
7 0
20 0
22 0
5 0
6 0
24 0
12 0
22 0
10 0
4 0
4 0
12 0
14 0
locus NW_006804002.1:2641144
16 0
13 0
9 2
4 0
10 0
12 0
4 0
10 0
5 0
4 0
5 0
10 0
7 0
locus NW_006804002.1:3440147
11 0
18 0
13 0
12 1
12 0
26 0
4 0
16 0
12 0
4 0
6 0
7 0
6 0
locus NW_006804002.1:5382812
13 0
14 0
18 0
8 0
4 0
18 0
5 0
11 0
10 0
4 0
5 0
11 0
0 11
locus NW_006804003.1:922335
8 0
13 0
11 0
12 0
9 0
14 0
7 0
15 0
10 0
5 0
7 1
6 0
16 0
locus NW_006804003.1:1557304
6 0
13 0
20 0
6 0
7 0
11 0
5 0
17 0
10 0
5 0
5 0
14 0
8 0
locus NW_006804003.1:2644959
9 0
14 0
8 0
5 0
11 0
29 0
4 0
11 0
10 0
8 0
9 0
4 0
5 0
locus NW_006804003.1:2837737
4 0
18 0
15 0
10 0
11 0
17 0
11 0
7 0
22 0
6 1
7 0
9 0
13 0
locus NW_006804003.1:4126778
20 0
20 0
29 0
17 0
11 0
42 0
10 0
22 0
27 0
5 0
6 0
15 0
14 0
locus NW_006804003.1:4337396
1 10
13 0
0 21
0 5
0 4
0 10
0 4
0 10
24 0
0 4
0 4
12 0
0 9
locus NW_006804003.1:4987081
9 0
13 0
12 0
7 0
6 0
15 0
6 1
9 0
13 0
4 0
9 0
8 0
7 0
locus NW_006804004.1:144559
4 5
12 0
22 0
5 0
10 0
16 0
8 0
9 0
15 0
6 0
4 0
7 0
5 0
locus NW_006804004.1:1181971
5 3
15 0
13 0
2 5
8 0
16 0
8 0
20 0
15 0
8 0
5 0
5 0
15 0
locus NW_006804004.1:3997817
12 0
15 0
19 0
10 0
15 0
20 0
5 0
17 0
8 0
0 5
11 0
6 0
4 4
locus NW_006804004.1:4046344
4 0
5 0
8 0
6 0
5 0
21 0
6 0
5 0
6 0
14 0
5 0
7 0
11 0
locus NW_006804005.1:342688
10 0
7 1
20 0
5 0
10 0
26 0
8 0
18 0
7 0
5 0
5 0
11 0
7 0
locus NW_006804005.1:1673856
8 0
6 0
12 0
8 0
12 0
24 0
5 0
16 0
4 5
4 0
4 0
9 0
10 0
locus NW_006804005.1:2210351
6 0
12 0
9 0
3 1
3 8
14 0
11 0
0 15
13 0
0 5
4 0
7 0
0 9
locus NW_006804005.1:2677149
21 0
10 0
17 0
6 0
8 0
16 0
14 0
9 0
16 1
3 2
7 0
10 0
8 0
locus NW_006804005.1:2914670
17 0
18 0
12 0
4 0
9 0
18 0
11 0
15 0
15 0
4 0
5 0
7 0
13 0
locus NW_006804005.1:3282056
15 1
13 0
14 0
5 0
5 0
17 0
15 0
14 0
10 0
4 0
8 0
10 0
9 0
locus NW_006804005.1:4214607
4 0
20 0
19 0
9 0
9 0
26 0
9 0
15 0
11 0
4 0
7 0
7 0
7 0
locus NW_006804006.1:944459
9 0
8 0
17 0
7 0
6 0
25 0
8 0
14 0
23 0
5 0
6 0
12 0
5 0
locus NW_006804006.1:1471246
4 1
25 0
12 1
6 0
8 0
34 0
11 0
10 0
8 0
4 0
7 0
7 0
13 0
locus NW_006804006.1:2615314
3 5
22 0
12 8
0 6
0 11
0 16
0 12
0 12
9 0
0 5
0 4
9 1
0 16
locus NW_006804006.1:3481133
10 0
23 0
12 0
6 0
6 0
11 0
4 0
9 0
6 0
7 0
4 0
9 0
6 0
locus NW_006804007.1:693484
9 0
15 0
13 0
9 0
6 0
20 0
5 1
21 0
11 0
5 0
6 0
10 0
6 0
locus NW_006804007.1:1472293
6 0
17 0
19 0
5 0
11 0
16 0
11 0
13 0
19 0
4 0
5 0
13 0
12 0
locus NW_006804007.1:1550846
9 1
24 1
21 0
7 0
14 0
19 0
10 0
6 0
8 0
5 0
4 0
11 0
9 0
locus NW_006804007.1:2784022
9 0
12 0
20 0
6 0
8 0
24 0
8 0
14 0
7 0
6 0
5 0
8 0
7 0
locus NW_006804007.1:3833351
20 0
16 0
25 0
8 0
7 0
28 0
8 0
22 0
8 0
7 0
4 0
8 0
9 0
locus NW_006804007.1:4390823
13 0
11 0
21 0
10 0
11 0
13 0
5 0
7 0
18 0
4 2
6 0
9 0
0 11
locus NW_006804007.1:4425630
7 0
13 0
17 0
9 0
9 0
23 0
4 0
20 0
5 0
11 0
4 0
4 0
13 0
locus NW_006804007.1:4470134
16 0
9 0
21 0
7 0
15 0
29 0
5 0
14 0
0 8
6 0
4 0
10 0
5 0
locus NW_006804007.1:4639147
8 0
17 0
14 2
13 0
11 0
24 0
5 0
7 0
13 0
4 0
5 0
7 0
5 0
locus NW_006804007.1:4767563
4 0
7 0
14 0
6 0
9 0
11 0
10 0
7 0
10 0
6 0
4 0
5 0
7 0
locus NW_006804007.1:4952132
18 0
16 0
22 0
9 0
11 0
35 0
5 0
17 0
15 0
4 0
9 0
13 0
12 0
locus NW_006804008.1:2043991
9 0
6 0
14 0
8 0
6 0
15 0
8 0
9 0
9 0
4 0
5 1
8 0
10 1
locus NW_006804008.1:3253973
0 16
11 8
0 16
0 10
0 9
0 27
5 6
0 24
13 0
0 6
0 7
3 4
0 17
locus NW_006804008.1:4014092
7 0
10 0
17 0
7 0
11 0
16 0
10 0
8 2
11 0
4 0
6 0
19 0
20 0
locus NW_006804008.1:4808386
3 4
0 11
0 11
7 8
9 1
0 16
0 11
0 15
8 0
0 4
1 4
11 0
0 15
locus NW_006804009.1:102342
10 6
21 0
19 0
11 0
5 0
25 0
6 0
12 0
14 0
4 0
5 0
8 0
11 1
locus NW_006804009.1:579933
1 20
9 13
5 33
1 8
7 9
11 14
0 13
3 24
17 10
0 11
3 3
9 0
20 33
locus NW_006804009.1:2262128
5 1
11 0
19 0
5 0
4 0
15 0
6 0
10 0
8 0
11 0
6 0
10 0
13 0
locus NW_006804009.1:5060840
4 0
13 0
24 0
8 0
7 0
13 0
5 0
14 0
14 0
4 0
4 1
11 0
17 0
locus NW_006804009.1:5415606
15 0
19 0
15 0
8 0
9 0
11 10
11 0
8 0
10 0
0 6
5 0
7 0
0 11
locus NW_006804010.1:1418496
13 0
14 0
11 6
0 5
0 7
15 4
0 5
17 0
8 0
5 0
6 0
17 0
4 0
locus NW_006804010.1:2115476
6 3
2 19
7 19
1 3
2 7
7 31
4 3
11 11
11 20
2 6
4 4
3 3
2 13
locus NW_006804010.1:5073122
29 0
52 0
58 0
23 0
50 0
75 0
20 0
27 0
19 2
5 0
12 0
27 9
39 0
locus NW_006804010.1:5099906
5 16
3 31
9 25
0 18
10 28
14 48
7 31
6 31
1 21
3 11
3 10
5 38
12 26
locus NW_006804011.1:1938959
12 0
12 1
10 0
7 0
9 0
20 0
9 0
12 0
9 0
4 0
5 0
12 0
10 0
locus NW_006804012.1:1409622
11 0
7 0
13 0
5 0
11 0
16 0
10 0
14 0
7 0
4 1
4 1
9 0
9 0
locus NW_006804012.1:2716988
16 0
19 0
20 0
13 0
12 0
19 0
7 0
9 0
7 0
6 0
4 0
11 0
11 0
locus NW_006804012.1:4477741
6 0
14 0
25 1
5 0
7 0
30 0
8 0
24 0
12 0
5 0
6 0
14 0
5 0
locus NW_006804013.1:2857052
12 0
10 0
15 0
10 0
4 0
23 0
10 1
9 0
12 0
4 0
6 0
12 0
8 0
locus NW_006804015.1:253444
5 8
17 0
9 5
5 0
4 5
12 12
9 7
18 12
11 8
4 2
2 4
15 0
9 5
locus NW_006804015.1:833914
15 0
17 0
17 0
6 0
4 0
23 0
11 0
14 0
0 10
6 0
4 0
15 0
17 0
locus NW_006804015.1:1340227
8 0
18 0
13 0
4 0
8 0
14 0
10 0
13 0
12 0
4 0
5 0
10 0
12 0
locus NW_006804015.1:1860517
10 0
17 0
21 0
12 0
13 0
27 0
13 0
16 0
10 3
6 0
5 0
7 0
8 0
locus NW_006804015.1:2119850
13 0
13 0
9 0
5 0
8 0
16 0
4 0
14 0
11 0
4 0
5 0
14 0
12 0
locus NW_006804015.1:2488272
2 9
21 0
27 0
5 0
8 0
7 0
7 0
10 0
12 0
5 0
5 0
11 0
8 0
locus NW_006804015.1:3325227
6 0
11 0
14 0
10 0
5 0
32 1
10 0
9 0
0 20
5 0
4 0
6 0
4 0
locus NW_006804015.1:3793346
12 0
9 0
11 0
6 0
6 0
32 0
4 0
15 0
15 0
4 0
7 0
12 0
11 0
locus NW_006804016.1:1069
48 8
102 2
57 25
32 7
50 2
67 5
51 5
77 15
110 16
36 6
24 0
85 3
89 7
locus NW_006804016.1:1799
33 2
75 13
40 6
19 1
26 2
64 0
25 4
62 2
54 4
25 0
16 0
46 3
39 4
locus NW_006804016.1:2242
25 1
62 0
58 0
40 0
49 0
161 0
27 0
72 2
83 0
19 0
21 1
48 0
70 0
locus NW_006804016.1:97728
8 9
13 9
10 10
3 2
15 8
11 8
9 7
14 13
10 4
5 3
5 0
16 4
15 5
locus NW_006804016.1:371620
13 0
19 0
24 0
6 0
8 0
26 0
8 0
11 0
9 0
6 1
4 0
8 0
10 0
locus NW_006804016.1:1307891
12 0
12 0
18 0
9 0
10 0
20 0
7 0
13 0
6 0
6 0
5 0
17 0
10 0
locus NW_006804016.1:2984451
13 0
13 0
23 0
9 0
16 0
13 0
9 0
12 0
13 0
9 0
5 0
17 0
12 0
locus NW_006804016.1:3658729
16 0
15 0
11 1
6 0
6 0
16 0
7 0
4 0
20 0
7 0
4 0
12 0
8 0
locus NW_006804016.1:3753418
4 0
7 0
10 0
10 0
13 0
18 0
15 0
10 0
23 0
7 0
4 0
10 0
13 0
locus NW_006804017.1:164048
15 0
19 0
25 0
4 0
11 0
25 0
10 0
12 0
14 0
8 0
12 0
14 0
14 0
locus NW_006804017.1:4835170
6 0
20 0
13 0
7 0
12 0
14 0
9 0
10 0
11 0
11 0
7 0
22 0
12 0
locus NW_006804017.1:5027198
9 0
11 0
17 0
8 0
11 0
33 0
6 0
16 0
14 0
6 0
6 0
18 0
14 0
locus NW_006804018.1:4704878
16 0
25 0
16 0
4 0
6 0
21 0
12 0
22 0
17 0
5 0
4 0
7 0
11 0
locus NW_006804019.1:4358114
9 0
14 0
6 0
5 0
13 0
22 0
7 0
10 0
14 0
8 0
6 0
8 0
11 0
locus NW_006804020.1:177075
28 0
29 0
34 0
15 0
12 0
31 0
26 0
28 0
26 0
5 0
10 0
25 0
10 0
locus NW_006804020.1:190597
4 3
19 0
9 0
7 0
6 0
0 22
6 0
17 0
8 0
9 0
8 0
12 0
11 0
locus NW_006804020.1:232747
20 0
21 0
56 0
16 0
16 0
42 0
18 0
23 0
24 0
12 1
9 0
19 0
8 10
locus NW_006804020.1:535135
12 0
15 0
16 0
7 0
10 0
18 0
7 0
15 0
8 0
5 0
6 0
8 0
13 0
locus NW_006804020.1:908305
8 0
7 0
11 0
6 0
10 0
19 0
7 0
6 0
17 0
5 0
4 0
8 0
3 1
locus NW_006804021.1:425662
18 0
20 0
16 0
6 0
8 0
19 0
7 0
8 0
11 0
4 0
5 0
14 0
7 0
locus NW_006804021.1:994890
10 0
14 0
13 0
10 0
6 0
35 0
7 0
7 0
16 0
4 0
7 0
10 0
11 0
locus NW_006804021.1:1720047
0 10
10 0
0 18
1 5
3 2
0 26
1 12
0 18
6 0
0 10
0 4
4 0
0 8
locus NW_006804021.1:2800623
14 0
9 0
22 0
8 0
10 0
25 0
7 0
17 0
11 0
5 0
7 0
12 0
16 0
locus NW_006804022.1:121024
8 0
16 0
18 0
7 0
9 0
13 0
8 1
13 0
14 0
6 0
4 0
22 0
10 0
locus NW_006804022.1:727231
21 0
5 0
13 0
10 0
11 0
17 0
10 0
9 0
12 0
7 0
5 0
10 0
11 0
locus NW_006804022.1:3007208
9 0
17 0
29 0
5 0
13 0
27 0
14 0
14 0
9 0
4 0
4 0
6 0
18 0
locus NW_006804022.1:3330324
11 2
17 0
11 0
10 0
7 0
18 0
7 0
14 0
20 0
8 0
4 0
13 0
10 0
locus NW_006804022.1:3634855
18 0
13 0
21 0
5 0
9 0
29 0
9 0
23 0
7 0
5 1
7 0
11 0
9 0
locus NW_006804023.1:539677
8 0
14 0
9 0
11 0
7 0
36 0
5 0
12 0
14 0
7 0
10 0
14 1
11 0
locus NW_006804023.1:771155
9 0
21 0
15 0
9 0
12 0
27 0
10 0
11 0
9 0
5 0
4 0
12 0
11 0
locus NW_006804023.1:1059035
10 0
12 0
7 0
8 0
12 0
12 0
9 0
19 0
18 0
6 1
10 0
5 0
16 0
locus NW_006804023.1:1386929
14 0
22 0
20 0
6 3
12 0
19 0
9 0
3 9
17 0
11 0
5 0
18 0
7 0
locus NW_006804023.1:1507962
17 0
9 0
8 0
6 0
9 0
19 0
10 0
11 0
15 0
4 0
5 0
9 0
10 0
locus NW_006804023.1:3379594
8 0
10 0
10 0
9 0
4 0
10 0
5 0
4 0
11 0
4 0
4 0
8 0
5 0
locus NW_006804023.1:3701600
14 0
26 0
12 0
9 0
9 0
22 0
4 0
15 0
18 0
4 1
7 0
5 0
17 0
locus NW_006804025.1:2351180
11 0
21 0
22 0
8 0
13 0
27 0
22 0
10 1
9 0
5 0
4 0
14 0
6 0
locus NW_006804025.1:3843815
18 0
17 0
18 0
8 0
8 0
20 0
8 0
10 0
5 0
6 0
4 0
4 0
7 0
locus NW_006804025.1:3959910
22 1
27 0
37 0
10 0
13 0
60 0
20 0
23 0
20 0
6 0
8 0
32 0
24 0
locus NW_006804025.1:4110197
8 0
9 0
15 0
10 0
11 0
23 0
8 0
22 0
4 0
4 0
4 0
6 0
15 0
locus NW_006804026.1:2693671
7 0
12 0
15 0
4 0
11 0
22 0
14 0
7 0
7 0
4 0
4 0
6 0
0 7
locus NW_006804026.1:4093606
11 0
18 0
10 0
11 0
8 0
31 0
5 0
13 0
11 0
6 0
9 0
6 0
13 0
locus NW_006804026.1:4624871
17 0
23 0
23 0
9 0
8 0
18 0
8 0
12 0
10 0
12 0
9 0
4 0
2 5
locus NW_006804027.1:846800
22 0
20 0
54 0
17 0
30 0
28 0
17 0
20 0
16 0
10 0
6 0
14 0
10 0
locus NW_006804027.1:1015278
9 0
21 0
14 0
15 0
10 0
37 0
8 0
10 0
11 0
8 0
6 0
7 0
13 1
locus NW_006804027.1:4185464
10 0
28 0
24 0
7 0
9 0
22 0
4 0
11 0
17 0
5 0
9 0
6 0
9 0
locus NW_006804027.1:4303598
8 0
9 0
10 0
5 0
7 0
18 0
8 0
12 0
8 0
8 0
9 0
11 0
6 0
locus NW_006804028.1:715156
8 0
13 0
12 0
5 0
11 0
20 0
9 0
6 0
8 1
4 0
6 0
8 0
16 0
locus NW_006804028.1:1003154
14 0
24 0
12 0
9 0
8 0
19 0
6 0
10 0
5 0
9 0
8 0
12 0
9 0
locus NW_006804028.1:3204055
6 0
7 0
12 0
4 0
6 0
6 0
8 1
11 0
10 0
5 0
6 0
11 0
5 0
locus NW_006804028.1:3782746
10 0
28 0
22 0
7 0
11 0
22 0
14 0
22 0
14 0
4 0
4 0
10 0
8 0
locus NW_006804029.1:1231743
5 0
22 0
11 0
7 0
5 0
20 0
4 0
9 0
8 0
3 1
4 0
6 0
14 0
locus NW_006804029.1:1279573
10 0
13 0
23 0
13 0
13 0
18 0
10 0
15 0
11 0
4 0
5 0
13 0
14 0
locus NW_006804029.1:1585689
10 0
8 0
10 0
5 0
13 0
14 0
4 0
6 6
7 0
4 0
6 0
11 0
5 0
locus NW_006804029.1:1825776
6 0
5 0
11 0
4 0
12 0
18 0
8 0
11 0
11 0
4 0
5 0
7 0
6 0
locus NW_006804029.1:4717693
6 0
22 0
11 20
7 0
8 0
12 0
15 0
16 0
14 0
4 0
4 0
8 0
10 0
locus NW_006804030.1:997702
13 0
7 0
19 0
4 0
7 0
25 0
14 0
11 0
21 0
5 5
7 0
8 0
0 11
locus NW_006804030.1:1535545
11 1
14 0
8 0
5 0
7 0
20 0
11 0
5 0
9 0
6 0
5 0
11 0
9 0
locus NW_006804030.1:2904225
5 0
13 0
9 0
5 0
8 0
28 0
8 0
18 0
14 0
5 1
5 0
9 0
6 0
locus NW_006804030.1:2967398
13 0
10 0
16 0
7 0
16 0
23 0
7 0
7 6
16 0
4 0
4 0
12 0
12 0
locus NW_006804031.1:3095257
10 0
16 0
12 0
13 0
5 0
30 0
10 0
9 0
9 0
7 0
5 0
13 0
14 0
locus NW_006804032.1:178612
8 0
6 0
17 0
6 0
7 0
22 2
11 0
10 0
5 0
4 0
6 0
10 0
8 0
locus NW_006804032.1:1046926
16 0
24 0
16 0
5 0
7 1
19 0
12 0
15 0
26 0
6 0
4 0
9 0
14 0
locus NW_006804032.1:4082990
5 2
23 0
13 0
8 0
11 0
23 0
13 1
15 0
9 0
4 0
4 1
7 0
5 0
locus NW_006804032.1:4834422
5 8
16 0
16 0
0 4
0 10
0 22
0 7
0 13
11 0
0 4
0 4
12 0
2 15
locus NW_006804033.1:569129
8 0
18 0
24 0
22 0
15 0
13 0
14 0
14 0
14 0
5 0
5 0
10 0
7 0
locus NW_006804033.1:622368
7 0
13 0
21 0
4 0
14 0
28 0
10 0
14 0
18 0
6 0
5 0
19 0
11 0
locus NW_006804033.1:999095
11 0
13 0
17 0
4 0
8 0
10 15
7 0
22 0
12 0
5 0
4 0
17 0
11 0
locus NW_006804033.1:1078272
16 0
17 0
14 0
9 0
8 0
11 0
13 0
10 9
14 0
4 0
6 0
14 0
10 0
locus NW_006804033.1:2010785
1 8
7 0
14 0
1 8
0 10
0 12
1 9
4 5
11 0
0 10
0 8
5 0
0 10
locus NW_006804033.1:3890346
8 0
11 0
14 0
7 0
4 0
23 0
13 0
9 0
14 0
4 0
4 0
15 0
13 0
locus NW_006804033.1:4379002
13 0
11 0
23 0
7 0
10 0
21 0
8 0
11 0
8 0
2 3
5 0
7 0
0 6
locus NW_006804034.1:1724729
12 0
12 0
16 0
5 0
15 0
12 0
10 0
16 0
10 0
5 0
5 0
13 0
8 0
locus NW_006804034.1:2695929
12 0
19 0
15 0
8 0
6 0
19 0
6 0
15 0
8 0
5 0
4 0
7 0
16 0
locus NW_006804034.1:4188278
18 0
9 0
26 0
14 0
9 0
23 0
10 0
13 0
11 0
4 0
5 0
11 0
12 0
locus NW_006804035.1:1713433
9 0
21 0
13 0
6 0
16 0
20 0
5 0
12 0
11 0
6 0
4 0
12 0
12 0
locus NW_006804035.1:1904374
12 11
19 0
15 0
4 0
7 0
29 0
9 0
16 0
7 0
5 0
4 0
10 0
16 0
locus NW_006804035.1:3899737
7 0
15 0
15 0
4 0
12 0
21 0
7 0
16 0
15 0
5 0
4 0
9 0
4 0
locus NW_006804035.1:4059660
14 0
14 0
12 0
5 0
13 0
20 0
8 0
6 0
6 0
4 0
7 0
9 0
11 0
locus NW_006804035.1:4288245
11 0
22 0
11 0
6 0
10 0
25 0
11 0
13 0
11 0
8 0
4 0
9 0
9 1
locus NW_006804036.1:339818
9 0
15 0
18 0
6 0
12 0
19 0
11 0
8 0
11 0
5 0
5 0
9 0
7 12
locus NW_006804036.1:1201394
4 0
14 0
14 0
7 0
7 0
13 0
11 0
9 0
19 0
6 0
8 0
10 0
17 0
locus NW_006804036.1:1723183
11 0
9 0
29 0
4 0
9 0
15 0
6 0
16 0
16 0
4 0
5 0
18 0
5 0
locus NW_006804036.1:1972751
9 0
12 0
22 0
5 0
7 0
23 0
8 0
9 0
11 0
5 1
8 0
13 0
5 0
locus NW_006804036.1:2350974
8 0
20 0
13 0
7 0
18 0
27 0
10 0
15 0
10 0
4 0
7 0
11 0
8 0
locus NW_006804036.1:2486030
8 0
11 0
22 0
4 0
7 0
16 0
11 0
10 0
19 0
4 0
9 0
8 0
8 0
locus NW_006804036.1:3770713
20 0
10 1
11 0
7 0
4 0
31 0
8 0
11 0
8 0
4 0
4 0
8 0
5 0
locus NW_006804036.1:3976099
10 0
18 0
11 0
6 0
17 0
18 0
11 0
17 0
16 0
4 0
5 0
8 0
8 0
locus NW_006804037.1:2422050
17 0
19 0
15 0
6 0
15 0
19 0
9 0
15 0
20 0
4 0
4 0
8 0
8 0
locus NW_006804038.1:890379
15 0
13 0
11 0
4 0
10 0
25 0
12 0
5 0
6 0
4 0
5 0
8 0
11 0
locus NW_006804039.1:983215
6 0
15 0
12 0
7 0
8 0
16 0
9 0
15 0
11 0
5 0
9 0
14 0
14 0
locus NW_006804039.1:2058584
17 0
14 0
12 0
6 0
25 0
18 0
7 0
0 16
15 0
0 4
5 0
7 0
13 0
locus NW_006804039.1:5270197
13 2
12 0
21 0
7 0
4 8
17 0
4 0
14 0
17 0
4 0
8 0
9 0
7 0
locus NW_006804040.1:4505180
6 0
8 0
14 0
5 0
7 0
14 0
9 0
17 0
11 0
5 0
7 0
9 0
7 0
locus NW_006804041.1:2724318
9 0
14 0
17 0
4 0
8 0
22 0
8 0
14 0
15 0
4 1
7 0
12 0
9 0
locus NW_006804041.1:4209886
18 0
13 0
18 0
5 0
6 0
15 0
10 0
8 0
14 0
5 0
4 0
12 0
7 0
locus NW_006804042.1:2537484
15 0
12 1
24 0
6 0
17 0
21 0
7 0
8 0
6 0
4 0
9 0
12 0
8 0
locus NW_006804042.1:3360605
4 0
9 0
12 0
8 0
8 0
21 0
9 0
16 0
7 0
7 0
6 0
15 0
7 0
locus NW_006804042.1:4142860
12 0
16 0
24 0
10 0
14 0
15 0
13 0
19 0
10 0
4 0
6 0
8 0
5 0
locus NW_006804043.1:946531
12 0
17 0
16 0
6 0
9 0
23 0
16 0
10 0
13 0
4 0
6 0
7 0
9 0
locus NW_006804043.1:2538042
9 0
10 0
14 0
5 0
22 0
16 0
6 0
10 0
10 0
5 0
5 0
8 0
12 0
locus NW_006804044.1:35270
8 0
21 0
14 0
5 0
9 0
18 0
6 0
15 0
8 0
13 0
6 0
15 0
12 0
locus NW_006804044.1:964600
19 0
5 1
15 0
8 0
10 0
25 0
7 0
9 0
11 0
4 0
4 0
9 0
11 0
locus NW_006804044.1:2612394
17 0
16 0
